wavelength,value
1548.77305,0.02678
1547.80868,0.02664
1546.84431,0.02651
1545.87995,0.02636
1544.91558,0.02622
1543.95121,0.02611
1542.98684,0.02600
1542.02248,0.02586
1541.05811,0.02569
1540.09374,0.02553
1539.12938,0.02544
1538.16501,0.02544
1537.20064,0.02549
1536.23628,0.02551
1535.27191,0.02546
1534.30754,0.02535
1533.34318,0.02522
1532.37881,0.02512
1531.41444,0.02506
1530.45008,0.02501
1529.48571,0.02494
1528.52134,0.02485
1527.55698,0.02475
1526.59261,0.02465
1525.62824,0.02454
1524.66388,0.02444
1523.69951,0.02433
1522.73514,0.02421
1521.77078,0.02408
1520.80641,0.02398
1519.84204,0.02394
1518.87768,0.02391
1517.91331,0.02384
1516.94894,0.02375
1515.98458,0.02367
1515.02021,0.02364
1514.05584,0.02362
1513.09147,0.02358
1512.12711,0.02351
1511.16274,0.02342
1510.19837,0.02333
1509.23401,0.02325
1508.26964,0.02315
1507.30527,0.02304
1506.34091,0.02298
1505.37654,0.02301
1504.41217,0.02309
1503.44781,0.02316
1502.48344,0.02321
1501.51907,0.02322
1500.55471,0.02320
1499.59034,0.02317
1498.62597,0.02314
1497.66161,0.02312
1496.69724,0.02313
1495.73287,0.02315
1494.76851,0.02319
1493.80414,0.02323
1492.83977,0.02327
1491.87541,0.02332
1490.91104,0.02337
1489.94667,0.02345
1488.98231,0.02355
1488.01794,0.02366
1487.05357,0.02381
1486.08921,0.02400
1485.12484,0.02425
1484.16047,0.02452
1483.19610,0.02482
1482.23174,0.02517
1481.26737,0.02560
1480.30300,0.02613
1479.33864,0.02681
1478.37427,0.02773
1477.40990,0.02905
1476.44554,0.03094
1475.48117,0.03344
1474.51680,0.03657
1473.55244,0.04059
1472.58807,0.04572
1471.62370,0.05178
1470.65934,0.05841
1469.69497,0.06528
1468.73060,0.07195
1467.76624,0.07765
1466.80187,0.08158
1465.83750,0.08339
1464.87314,0.08322
1463.90877,0.08172
1462.94440,0.07969
1461.98004,0.07772
1461.01567,0.07612
1460.05130,0.07502
1459.08694,0.07435
1458.12257,0.07380
1457.15820,0.07299
1456.19383,0.07165
1455.22947,0.06977
1454.26510,0.06747
1453.30073,0.06491
1452.33637,0.06234
1451.37200,0.06004
1450.40763,0.05815
1449.44327,0.05669
1448.47890,0.05551
1447.51453,0.05452
1446.55017,0.05367
1445.58580,0.05288
1444.62143,0.05211
1443.65707,0.05133
1442.69270,0.05058
1441.72833,0.04987
1440.76397,0.04920
1439.79960,0.04853
1438.83523,0.04784
1437.87087,0.04706
1436.90650,0.04618
1435.94213,0.04529
1434.97777,0.04452
1434.01340,0.04382
1433.04903,0.04311
1432.08467,0.04233
1431.12030,0.04147
1430.15593,0.04052
1429.19157,0.03954
1428.22720,0.03864
1427.26283,0.03787
1426.29846,0.03726
1425.33410,0.03686
1424.36973,0.03672
1423.40536,0.03686
1422.44100,0.03726
1421.47663,0.03783
1420.51226,0.03854
1419.54790,0.03941
1418.58353,0.04038
1417.61916,0.04128
1416.65480,0.04201
1415.69043,0.04249
1414.72606,0.04261
1413.76170,0.04225
1412.79733,0.04132
1411.83296,0.03991
1410.86860,0.03828
1409.90423,0.03673
1408.93986,0.03549
1407.97550,0.03465
1407.01113,0.03418
1406.04676,0.03405
1405.08240,0.03416
1404.11803,0.03443
1403.15366,0.03478
1402.18930,0.03514
1401.22493,0.03550
1400.26056,0.03592
1399.29619,0.03645
1398.33183,0.03715
1397.36746,0.03801
1396.40309,0.03897
1395.43873,0.04000
1394.47436,0.04096
1393.50999,0.04166
1392.54563,0.04197
1391.58126,0.04193
1390.61689,0.04168
1389.65253,0.04136
1388.68816,0.04107
1387.72379,0.04093
1386.75943,0.04105
1385.79506,0.04150
1384.83069,0.04226
1383.86633,0.04333
1382.90196,0.04475
1381.93759,0.04652
1380.97323,0.04853
1380.00886,0.05050
1379.04449,0.05204
1378.08013,0.05274
1377.11576,0.05244
1376.15139,0.05136
1375.18703,0.04990
1374.22266,0.04847
1373.25829,0.04737
1372.29393,0.04667
1371.32956,0.04623
1370.36519,0.04593
1369.40082,0.04569
1368.43646,0.04546
1367.47209,0.04523
1366.50772,0.04503
1365.54336,0.04484
1364.57899,0.04470
1363.61462,0.04456
1362.65026,0.04441
1361.68589,0.04425
1360.72152,0.04409
1359.75716,0.04397
1358.79279,0.04387
1357.82842,0.04379
1356.86406,0.04373
1355.89969,0.04371
1354.93532,0.04372
1353.97096,0.04372
1353.00659,0.04373
1352.04222,0.04372
1351.07786,0.04369
1350.11349,0.04361
1349.14912,0.04345
1348.18476,0.04318
1347.22039,0.04281
1346.25602,0.04236
1345.29166,0.04194
1344.32729,0.04162
1343.36292,0.04144
1342.39856,0.04133
1341.43419,0.04125
1340.46982,0.04117
1339.50545,0.04102
1338.54109,0.04073
1337.57672,0.04028
1336.61235,0.03974
1335.64799,0.03925
1334.68362,0.03888
1333.71925,0.03869
1332.75489,0.03866
1331.79052,0.03874
1330.82615,0.03882
1329.86179,0.03886
1328.89742,0.03884
1327.93305,0.03881
1326.96869,0.03883
1326.00432,0.03895
1325.03995,0.03918
1324.07559,0.03950
1323.11122,0.03988
1322.14685,0.04027
1321.18249,0.04062
1320.21812,0.04087
1319.25375,0.04102
1318.28939,0.04108
1317.32502,0.04106
1316.36065,0.04104
1315.39629,0.04109
1314.43192,0.04126
1313.46755,0.04155
1312.50318,0.04198
1311.53882,0.04253
1310.57445,0.04310
1309.61008,0.04354
1308.64572,0.04372
1307.68135,0.04361
1306.71698,0.04331
1305.75262,0.04301
1304.78825,0.04284
1303.82388,0.04283
1302.85952,0.04290
1301.89515,0.04302
1300.93078,0.04314
1299.96642,0.04318
1299.00205,0.04313
1298.03768,0.04304
1297.07332,0.04295
1296.10895,0.04289
1295.14458,0.04291
1294.18022,0.04299
1293.21585,0.04314
1292.25148,0.04340
1291.28712,0.04380
1290.32275,0.04435
1289.35838,0.04504
1288.39402,0.04581
1287.42965,0.04650
1286.46528,0.04703
1285.50092,0.04741
1284.53655,0.04775
1283.57218,0.04817
1282.60781,0.04870
1281.64345,0.04933
1280.67908,0.05003
1279.71471,0.05069
1278.75035,0.05114
1277.78598,0.05124
1276.82161,0.05103
1275.85725,0.05065
1274.89288,0.05028
1273.92851,0.05002
1272.96415,0.04996
1271.99978,0.05017
1271.03541,0.05070
1270.07105,0.05158
1269.10668,0.05283
1268.14231,0.05436
1267.17795,0.05590
1266.21358,0.05694
1265.24921,0.05714
1264.28485,0.05665
1263.32048,0.05601
1262.35611,0.05567
1261.39175,0.05570
1260.42738,0.05591
1259.46301,0.05603
1258.49865,0.05592
1257.53428,0.05569
1256.56991,0.05546
1255.60555,0.05528
1254.64118,0.05520
1253.67681,0.05529
1252.71244,0.05558
1251.74808,0.05610
1250.78371,0.05684
1249.81934,0.05775
1248.85498,0.05880
1247.89061,0.06001
1246.92624,0.06137
1245.96188,0.06286
1244.99751,0.06438
1244.03314,0.06567
1243.06878,0.06644
1242.10441,0.06663
1241.14004,0.06651
1240.17568,0.06635
1239.21131,0.06623
1238.24694,0.06599
1237.28258,0.06548
1236.31821,0.06468
1235.35384,0.06370
1234.38948,0.06268
1233.42511,0.06173
1232.46074,0.06094
1231.49638,0.06033
1230.53201,0.05989
1229.56764,0.05962
1228.60328,0.05954
1227.63891,0.05964
1226.67454,0.05989
1225.71017,0.06025
1224.74581,0.06075
1223.78144,0.06151
1222.81707,0.06261
1221.85271,0.06391
1220.88834,0.06491
1219.92397,0.06496
1218.95961,0.06388
1217.99524,0.06222
1217.03087,0.06068
1216.06651,0.05955
1215.10214,0.05876
1214.13777,0.05820
1213.17341,0.05779
1212.20904,0.05751
1211.24467,0.05733
1210.28031,0.05726
1209.31594,0.05727
1208.35157,0.05741
1207.38721,0.05772
1206.42284,0.05826
1205.45847,0.05906
1204.49411,0.06008
1203.52974,0.06125
1202.56537,0.06258
1201.60101,0.06419
1200.63664,0.06626
1199.67227,0.06884
1198.70791,0.07172
1197.74354,0.07425
1196.77917,0.07570
1195.81480,0.07569
1194.85044,0.07461
1193.88607,0.07325
1192.92170,0.07228
1191.95734,0.07192
1190.99297,0.07214
1190.02860,0.07288
1189.06424,0.07408
1188.09987,0.07577
1187.13550,0.07796
1186.17114,0.08063
1185.20677,0.08374
1184.24240,0.08720
1183.27804,0.09091
1182.31367,0.09492
1181.34930,0.09930
1180.38494,0.10404
1179.42057,0.10897
1178.45620,0.11375
1177.49184,0.11798
1176.52747,0.12137
1175.56310,0.12377
1174.59874,0.12506
1173.63437,0.12515
1172.67000,0.12414
1171.70564,0.12243
1170.74127,0.12046
1169.77690,0.11864
1168.81254,0.11717
1167.84817,0.11600
1166.88380,0.11507
1165.91943,0.11436
1164.95507,0.11376
1163.99070,0.11316
1163.02633,0.11251
1162.06197,0.11182
1161.09760,0.11102
1160.13323,0.11007
1159.16887,0.10895
1158.20450,0.10771
1157.24013,0.10640
1156.27577,0.10502
1155.31140,0.10359
1154.34703,0.10210
1153.38267,0.10058
1152.41830,0.09902
1151.45393,0.09747
1150.48957,0.09598
1149.52520,0.09460
1148.56083,0.09332
1147.59647,0.09213
1146.63210,0.09099
1145.66773,0.08986
1144.70337,0.08868
1143.73900,0.08734
1142.77463,0.08575
1141.81027,0.08390
1140.84590,0.08173
1139.88153,0.07927
1138.91716,0.07660
1137.95280,0.07375
1136.98843,0.07079
1136.02406,0.06786
1135.05970,0.06508
1134.09533,0.06251
1133.13096,0.06022
1132.16660,0.05825
1131.20223,0.05667
1130.23786,0.05558
1129.27350,0.05500
1128.30913,0.05489
1127.34476,0.05510
1126.38040,0.05557
1125.41603,0.05632
1124.45166,0.05736
1123.48730,0.05856
1122.52293,0.05978
1121.55856,0.06094
1120.59420,0.06202
1119.62983,0.06298
1118.66546,0.06370
1117.70110,0.06415
1116.73673,0.06426
1115.77236,0.06404
1114.80800,0.06365
1113.84363,0.06319
1112.87926,0.06273
1111.91490,0.06237
1110.95053,0.06222
1109.98616,0.06237
1109.02179,0.06285
1108.05743,0.06365
1107.09306,0.06463
1106.12869,0.06558
1105.16433,0.06636
1104.19996,0.06696
1103.23559,0.06740
1102.27123,0.06768
1101.30686,0.06789
1100.34249,0.06815
1099.37813,0.06852
1098.41376,0.06896
1097.44939,0.06922
1096.48503,0.06901
1095.52066,0.06810
1094.55629,0.06659
1093.59193,0.06483
1092.62756,0.06308
1091.66319,0.06136
1090.69883,0.05966
1089.73446,0.05798
1088.77009,0.05634
1087.80573,0.05475
1086.84136,0.05330
1085.87699,0.05205
1084.91263,0.05091
1083.94826,0.04983
1082.98389,0.04878
1082.01953,0.04774
1081.05516,0.04674
1080.09079,0.04581
1079.12642,0.04497
1078.16206,0.04420
1077.19769,0.04353
1076.23332,0.04301
1075.26896,0.04259
1074.30459,0.04221
1073.34022,0.04184
1072.37586,0.04149
1071.41149,0.04117
1070.44712,0.04090
1069.48276,0.04066
1068.51839,0.04047
1067.55402,0.04032
1066.58966,0.04026
1065.62529,0.04026
1064.66092,0.04029
1063.69656,0.04038
1062.73219,0.04048
1061.76782,0.04053
1060.80346,0.04050
1059.83909,0.04036
1058.87472,0.04011
1057.91036,0.03989
1056.94599,0.03972
1055.98162,0.03954
1055.01726,0.03933
1054.05289,0.03904
1053.08852,0.03866
1052.12415,0.03820
1051.15979,0.03772
1050.19542,0.03719
1049.23105,0.03666
1048.26669,0.03622
1047.30232,0.03593
1046.33795,0.03570
1045.37359,0.03551
1044.40922,0.03536
1043.44485,0.03533
1042.48049,0.03542
1041.51612,0.03557
1040.55175,0.03567
1039.58739,0.03579
1038.62302,0.03599
1037.65865,0.03622
1036.69429,0.03634
1035.72992,0.03634
1034.76555,0.03624
1033.80119,0.03614
1032.83682,0.03602
1031.87245,0.03585
1030.90809,0.03566
1029.94372,0.03551
1028.97935,0.03539
1028.01499,0.03527
1027.05062,0.03517
1026.08625,0.03511
1025.12189,0.03508
1024.15752,0.03502
1023.19315,0.03491
1022.22878,0.03478
1021.26442,0.03469
1020.30005,0.03461
1019.33568,0.03455
1018.37132,0.03453
1017.40695,0.03450
1016.44258,0.03443
1015.47822,0.03433
1014.51385,0.03425
1013.54948,0.03421
1012.58512,0.03417
1011.62075,0.03409
1010.65638,0.03397
1009.69202,0.03384
1008.72765,0.03374
1007.76328,0.03371
1006.79892,0.03375
1005.83455,0.03379
1004.87018,0.03380
1003.90582,0.03381
1002.94145,0.03382
1001.97708,0.03379
1001.01272,0.03372
1000.04835,0.03361
999.08398,0.03348
998.11962,0.03336
997.15525,0.03327
996.19088,0.03319
995.22651,0.03314
994.26215,0.03313
993.29778,0.03314
992.33341,0.03314
991.36905,0.03316
990.40468,0.03321
989.44031,0.03325
988.47595,0.03326
987.51158,0.03330
986.54721,0.03340
985.58285,0.03355
984.61848,0.03369
983.65411,0.03380
982.68975,0.03394
981.72538,0.03409
980.76101,0.03422
979.79665,0.03430
978.83228,0.03438
977.86791,0.03444
976.90355,0.03454
975.93918,0.03469
974.97481,0.03487
974.01045,0.03511
973.04608,0.03542
972.08171,0.03574
971.11735,0.03596
970.15298,0.03602
969.18861,0.03594
968.22425,0.03579
967.25988,0.03564
966.29551,0.03554
965.33114,0.03552
964.36678,0.03564
963.40241,0.03586
962.43804,0.03608
961.47368,0.03621
960.50931,0.03623
959.54494,0.03617
958.58058,0.03605
957.61621,0.03589
956.65184,0.03571
955.68748,0.03550
954.72311,0.03529
953.75874,0.03514
952.79438,0.03508
951.83001,0.03508
950.86564,0.03510
949.90128,0.03518
948.93691,0.03535
947.97254,0.03558
947.00818,0.03585
946.04381,0.03610
945.07944,0.03626
944.11508,0.03626
943.15071,0.03619
942.18634,0.03611
941.22198,0.03599
940.25761,0.03586
939.29324,0.03576
938.32888,0.03565
937.36451,0.03557
936.40014,0.03554
935.43577,0.03556
934.47141,0.03563
933.50704,0.03572
932.54267,0.03579
931.57831,0.03587
930.61394,0.03598
929.64957,0.03609
928.68521,0.03621
927.72084,0.03636
926.75647,0.03658
925.79211,0.03688
924.82774,0.03722
923.86337,0.03760
922.89901,0.03800
921.93464,0.03831
920.97027,0.03847
920.00591,0.03857
919.04154,0.03870
918.07717,0.03886
917.11281,0.03903
916.14844,0.03919
915.18407,0.03934
914.21971,0.03949
913.25534,0.03963
912.29097,0.03979
911.32661,0.03996
910.36224,0.04013
909.39787,0.04030
908.43350,0.04046
907.46914,0.04064
906.50477,0.04086
905.54040,0.04109
904.57604,0.04129
903.61167,0.04148
902.64730,0.04167
901.68294,0.04186
900.71857,0.04207
899.75420,0.04236
898.78984,0.04269
897.82547,0.04298
896.86110,0.04326
895.89674,0.04354
894.93237,0.04384
893.96800,0.04419
893.00364,0.04455
892.03927,0.04487
891.07490,0.04520
890.11054,0.04556
889.14617,0.04590
888.18180,0.04617
887.21744,0.04637
886.25307,0.04659
885.28870,0.04681
884.32434,0.04700
883.35997,0.04722
882.39560,0.04750
881.43124,0.04781
880.46687,0.04816
879.50250,0.04854
878.53813,0.04892
877.57377,0.04930
876.60940,0.04965
875.64503,0.04995
874.68067,0.05025
873.71630,0.05062
872.75193,0.05101
871.78757,0.05137
870.82320,0.05169
869.85883,0.05196
868.89447,0.05227
867.93010,0.05266
866.96573,0.05309
866.00137,0.05345
865.03700,0.05375
864.07263,0.05406
863.10827,0.05434
862.14390,0.05456
861.17953,0.05476
860.21517,0.05502
859.25080,0.05535
858.28643,0.05576
857.32207,0.05619
856.35770,0.05659
855.39333,0.05697
854.42897,0.05739
853.46460,0.05784
852.50023,0.05829
851.53587,0.05875
850.57150,0.05921
849.60713,0.05961
848.64276,0.05997
847.67840,0.06026
846.71403,0.06046
845.74966,0.06065
844.78530,0.06098
843.82093,0.06140
842.85656,0.06181
841.89220,0.06225
840.92783,0.06274
839.96346,0.06322
838.99910,0.06364
838.03473,0.06398
837.07036,0.06432
836.10600,0.06464
835.14163,0.06486
834.17726,0.06501
833.21290,0.06519
832.24853,0.06542
831.28416,0.06570
830.31980,0.06599
829.35543,0.06626
828.39106,0.06650
827.42670,0.06678
826.46233,0.06709
825.49796,0.06738
824.53360,0.06770
823.56923,0.06806
822.60486,0.06838
821.64049,0.06866
820.67613,0.06896
819.71176,0.06928
818.74739,0.06960
817.78303,0.06995
816.81866,0.07033
815.85429,0.07068
814.88993,0.07098
813.92556,0.07130
812.96119,0.07168
811.99683,0.07210
811.03246,0.07253
810.06809,0.07288
809.10373,0.07318
808.13936,0.07353
807.17499,0.07388
806.21063,0.07413
805.24626,0.07432
804.28189,0.07459
803.31753,0.07500
802.35316,0.07543
801.38879,0.07579
800.42443,0.07616
799.46006,0.07654
798.49569,0.07687
797.53133,0.07717
796.56696,0.07755
795.60259,0.07794
794.63823,0.07828
793.67386,0.07861
792.70949,0.07892
791.74512,0.07922
790.78076,0.07958
789.81639,0.08003
788.85202,0.08050
787.88766,0.08091
786.92329,0.08130
785.95892,0.08175
784.99456,0.08225
784.03019,0.08278
783.06582,0.08332
782.10146,0.08386
781.13709,0.08432
780.17272,0.08465
779.20836,0.08492
778.24399,0.08526
777.27962,0.08567
776.31526,0.08606
775.35089,0.08641
774.38652,0.08678
773.42216,0.08720
772.45779,0.08759
771.49342,0.08799
770.52906,0.08845
769.56469,0.08892
768.60032,0.08937
767.63596,0.08980
766.67159,0.09020
765.70722,0.09055
764.74286,0.09093
763.77849,0.09137
762.81412,0.09182
761.84975,0.09224
760.88539,0.09263
759.92102,0.09301
758.95665,0.09336
757.99229,0.09373
757.02792,0.09412
756.06355,0.09447
755.09919,0.09480
754.13482,0.09519
753.17045,0.09568
752.20609,0.09616
751.24172,0.09659
750.27735,0.09704
749.31299,0.09758
748.34862,0.09817
747.38425,0.09876
746.41989,0.09931
745.45552,0.09988
744.49115,0.10052
743.52679,0.10120
742.56242,0.10188
741.59805,0.10264
740.63369,0.10343
739.66932,0.10414
738.70495,0.10475
737.74059,0.10533
736.77622,0.10602
735.81185,0.10684
734.84748,0.10771
733.88312,0.10860
732.91875,0.10961
731.95438,0.11078
730.99002,0.11201
730.02565,0.11331
729.06128,0.11477
728.09692,0.11635
727.13255,0.11790
726.16818,0.11933
725.20382,0.12070
724.23945,0.12204
723.27508,0.12333
722.31072,0.12455
721.34635,0.12551
720.38198,0.12607
719.41762,0.12616
718.45325,0.12547
717.48888,0.12429
716.52452,0.12320
715.56015,0.12239
714.59578,0.12176
713.63142,0.12123
712.66705,0.12078
711.70268,0.12045
710.73832,0.12024
709.77395,0.12010
708.80958,0.11994
707.84522,0.11974
706.88085,0.11958
705.91648,0.11954
704.95211,0.11960
703.98775,0.11965
703.02338,0.11962
702.05901,0.11959
701.09465,0.11965
700.13028,0.11979
699.16591,0.11992
698.20155,0.12004
697.23718,0.12019
696.27281,0.12038
695.30845,0.12053
694.34408,0.12061
693.37971,0.12070
692.41535,0.12084
691.45098,0.12098
690.48661,0.12109
689.52225,0.12117
688.55788,0.12123
687.59351,0.12127
686.62915,0.12138
685.66478,0.12154
684.70041,0.12160
683.73605,0.12151
682.77168,0.12140
681.80731,0.12140
680.84295,0.12148
679.87858,0.12158
678.91421,0.12171
677.94984,0.12183
676.98548,0.12186
676.02111,0.12179
675.05674,0.12164
674.09238,0.12146
673.12801,0.12136
672.16364,0.12164
671.19928,0.12248
670.23491,0.12322
669.27054,0.12209
668.30618,0.11962
667.34181,0.12039
666.37744,0.12257
665.41308,0.12267
664.44871,0.12174
663.48434,0.12122
662.51998,0.12118
661.55561,0.12127
660.59124,0.12127
659.62688,0.12114
658.66251,0.12092
657.69814,0.12064
656.73378,0.12034
655.76941,0.12012
654.80504,0.12007
653.84068,0.12012
652.87631,0.12009
651.91194,0.12001
650.94758,0.11997
649.98321,0.11994
649.01884,0.11986
648.05447,0.11975
647.09011,0.11955
646.12574,0.11927
645.16137,0.11899
644.19701,0.11873
643.23264,0.11850
642.26827,0.11833
641.30391,0.11825
640.33954,0.11818
639.37517,0.11804
638.41081,0.11789
637.44644,0.11787
636.48207,0.11794
635.51771,0.11792
634.55334,0.11773
633.58897,0.11747
632.62461,0.11730
631.66024,0.11732
630.69587,0.11745
629.73151,0.11755
628.76714,0.11747
627.80277,0.11726
626.83841,0.11700
625.87404,0.11681
624.90967,0.11656
623.94531,0.11594
622.98094,0.11520
622.01657,0.11486
621.05221,0.11496
620.08784,0.11501
619.12347,0.11476
618.15910,0.11471
617.19474,0.11495
616.23037,0.11496
615.26600,0.11471
614.30164,0.11444
613.33727,0.11447
612.37290,0.11470
611.40854,0.11476
610.44417,0.11500
609.47980,0.11574
608.51544,0.11669
607.55107,0.11739
606.58670,0.11768
605.62234,0.11764
604.65797,0.11739
603.69360,0.11723
602.72924,0.11716
601.76487,0.11718
600.80050,0.11737
599.83614,0.11744
