wavelength,value
1548.77305,0.02559
1547.80868,0.02550
1546.84431,0.02535
1545.87995,0.02515
1544.91558,0.02495
1543.95121,0.02479
1542.98684,0.02466
1542.02248,0.02454
1541.05811,0.02441
1540.09374,0.02428
1539.12938,0.02419
1538.16501,0.02419
1537.20064,0.02422
1536.23628,0.02421
1535.27191,0.02411
1534.30754,0.02396
1533.34318,0.02382
1532.37881,0.02377
1531.41444,0.02377
1530.45008,0.02376
1529.48571,0.02370
1528.52134,0.02360
1527.55698,0.02349
1526.59261,0.02339
1525.62824,0.02333
1524.66388,0.02327
1523.69951,0.02319
1522.73514,0.02306
1521.77078,0.02292
1520.80641,0.02285
1519.84204,0.02286
1518.87768,0.02287
1517.91331,0.02280
1516.94894,0.02271
1515.98458,0.02268
1515.02021,0.02273
1514.05584,0.02280
1513.09147,0.02282
1512.12711,0.02279
1511.16274,0.02274
1510.19837,0.02266
1509.23401,0.02258
1508.26964,0.02251
1507.30527,0.02247
1506.34091,0.02247
1505.37654,0.02254
1504.41217,0.02266
1503.44781,0.02276
1502.48344,0.02282
1501.51907,0.02285
1500.55471,0.02285
1499.59034,0.02282
1498.62597,0.02279
1497.66161,0.02278
1496.69724,0.02280
1495.73287,0.02288
1494.76851,0.02300
1493.80414,0.02314
1492.83977,0.02325
1491.87541,0.02330
1490.91104,0.02331
1489.94667,0.02334
1488.98231,0.02343
1488.01794,0.02360
1487.05357,0.02381
1486.08921,0.02403
1485.12484,0.02429
1484.16047,0.02457
1483.19610,0.02490
1482.23174,0.02529
1481.26737,0.02578
1480.30300,0.02639
1479.33864,0.02713
1478.37427,0.02807
1477.40990,0.02937
1476.44554,0.03123
1475.48117,0.03375
1474.51680,0.03702
1473.55244,0.04136
1472.58807,0.04699
1471.62370,0.05366
1470.65934,0.06081
1469.69497,0.06803
1468.73060,0.07482
1467.76624,0.08046
1466.80187,0.08423
1465.83750,0.08591
1464.87314,0.08580
1463.90877,0.08458
1462.94440,0.08296
1461.98004,0.08137
1461.01567,0.08004
1460.05130,0.07906
1459.08694,0.07843
1458.12257,0.07792
1457.15820,0.07716
1456.19383,0.07583
1455.22947,0.07390
1454.26510,0.07147
1453.30073,0.06873
1452.33637,0.06595
1451.37200,0.06343
1450.40763,0.06134
1449.44327,0.05971
1448.47890,0.05841
1447.51453,0.05735
1446.55017,0.05648
1445.58580,0.05571
1444.62143,0.05497
1443.65707,0.05423
1442.69270,0.05349
1441.72833,0.05277
1440.76397,0.05206
1439.79960,0.05134
1438.83523,0.05053
1437.87087,0.04956
1436.90650,0.04844
1435.94213,0.04731
1434.97777,0.04637
1434.01340,0.04555
1433.04903,0.04472
1432.08467,0.04381
1431.12030,0.04280
1430.15593,0.04170
1429.19157,0.04062
1428.22720,0.03969
1427.26283,0.03898
1426.29846,0.03849
1425.33410,0.03821
1424.36973,0.03815
1423.40536,0.03834
1422.44100,0.03875
1421.47663,0.03931
1420.51226,0.03998
1419.54790,0.04074
1418.58353,0.04154
1417.61916,0.04216
1416.65480,0.04250
1415.69043,0.04252
1414.72606,0.04218
1413.76170,0.04146
1412.79733,0.04034
1411.83296,0.03892
1410.86860,0.03738
1409.90423,0.03601
1408.93986,0.03496
1407.97550,0.03430
1407.01113,0.03397
1406.04676,0.03390
1405.08240,0.03404
1404.11803,0.03434
1403.15366,0.03471
1402.18930,0.03504
1401.22493,0.03528
1400.26056,0.03545
1399.29619,0.03562
1398.33183,0.03587
1397.36746,0.03621
1396.40309,0.03660
1395.43873,0.03699
1394.47436,0.03740
1393.50999,0.03779
1392.54563,0.03809
1391.58126,0.03829
1390.61689,0.03843
1389.65253,0.03856
1388.68816,0.03873
1387.72379,0.03907
1386.75943,0.03968
1385.79506,0.04054
1384.83069,0.04159
1383.86633,0.04288
1382.90196,0.04443
1381.93759,0.04628
1380.97323,0.04836
1380.00886,0.05042
1379.04449,0.05205
1378.08013,0.05282
1377.11576,0.05261
1376.15139,0.05163
1375.18703,0.05027
1374.22266,0.04894
1373.25829,0.04793
1372.29393,0.04734
1371.32956,0.04701
1370.36519,0.04675
1369.40082,0.04650
1368.43646,0.04630
1367.47209,0.04617
1366.50772,0.04606
1365.54336,0.04590
1364.57899,0.04569
1363.61462,0.04546
1362.65026,0.04526
1361.68589,0.04513
1360.72152,0.04501
1359.75716,0.04488
1358.79279,0.04475
1357.82842,0.04464
1356.86406,0.04458
1355.89969,0.04456
1354.93532,0.04457
1353.97096,0.04457
1353.00659,0.04458
1352.04222,0.04459
1351.07786,0.04454
1350.11349,0.04442
1349.14912,0.04422
1348.18476,0.04395
1347.22039,0.04361
1346.25602,0.04326
1345.29166,0.04291
1344.32729,0.04261
1343.36292,0.04238
1342.39856,0.04222
1341.43419,0.04207
1340.46982,0.04189
1339.50545,0.04163
1338.54109,0.04132
1337.57672,0.04093
1336.61235,0.04049
1335.64799,0.04006
1334.68362,0.03971
1333.71925,0.03947
1332.75489,0.03936
1331.79052,0.03934
1330.82615,0.03938
1329.86179,0.03942
1328.89742,0.03949
1327.93305,0.03960
1326.96869,0.03975
1326.00432,0.03997
1325.03995,0.04027
1324.07559,0.04062
1323.11122,0.04098
1322.14685,0.04132
1321.18249,0.04160
1320.21812,0.04179
1319.25375,0.04190
1318.28939,0.04193
1317.32502,0.04191
1316.36065,0.04189
1315.39629,0.04189
1314.43192,0.04194
1313.46755,0.04209
1312.50318,0.04231
1311.53882,0.04257
1310.57445,0.04282
1309.61008,0.04303
1308.64572,0.04318
1307.68135,0.04324
1306.71698,0.04324
1305.75262,0.04324
1304.78825,0.04330
1303.82388,0.04345
1302.85952,0.04364
1301.89515,0.04382
1300.93078,0.04394
1299.96642,0.04398
1299.00205,0.04396
1298.03768,0.04388
1297.07332,0.04378
1296.10895,0.04372
1295.14458,0.04374
1294.18022,0.04382
1293.21585,0.04395
1292.25148,0.04412
1291.28712,0.04438
1290.32275,0.04475
1289.35838,0.04525
1288.39402,0.04585
1287.42965,0.04650
1286.46528,0.04712
1285.50092,0.04768
1284.53655,0.04819
1283.57218,0.04873
1282.60781,0.04933
1281.64345,0.05000
1280.67908,0.05068
1279.71471,0.05127
1278.75035,0.05166
1277.78598,0.05177
1276.82161,0.05165
1275.85725,0.05142
1274.89288,0.05120
1273.92851,0.05106
1272.96415,0.05106
1271.99978,0.05125
1271.03541,0.05168
1270.07105,0.05235
1269.10668,0.05330
1268.14231,0.05441
1267.17795,0.05543
1266.21358,0.05611
1265.24921,0.05628
1264.28485,0.05609
1263.32048,0.05586
1262.35611,0.05585
1261.39175,0.05607
1260.42738,0.05633
1259.46301,0.05649
1258.49865,0.05651
1257.53428,0.05647
1256.56991,0.05642
1255.60555,0.05640
1254.64118,0.05644
1253.67681,0.05659
1252.71244,0.05693
1251.74808,0.05747
1250.78371,0.05821
1249.81934,0.05914
1248.85498,0.06016
1247.89061,0.06118
1246.92624,0.06220
1245.96188,0.06326
1244.99751,0.06435
1244.03314,0.06534
1243.06878,0.06604
1242.10441,0.06639
1241.14004,0.06656
1240.17568,0.06673
1239.21131,0.06688
1238.24694,0.06686
1237.28258,0.06659
1236.31821,0.06609
1235.35384,0.06544
1234.38948,0.06474
1233.42511,0.06406
1232.46074,0.06345
1231.49638,0.06293
1230.53201,0.06252
1229.56764,0.06222
1228.60328,0.06203
1227.63891,0.06190
1226.67454,0.06182
1225.71017,0.06178
1224.74581,0.06182
1223.78144,0.06200
1222.81707,0.06240
1221.85271,0.06298
1220.88834,0.06341
1219.92397,0.06333
1218.95961,0.06268
1217.99524,0.06174
1217.03087,0.06089
1216.06651,0.06026
1215.10214,0.05983
1214.13777,0.05954
1213.17341,0.05930
1212.20904,0.05910
1211.24467,0.05894
1210.28031,0.05889
1209.31594,0.05894
1208.35157,0.05910
1207.38721,0.05938
1206.42284,0.05981
1205.45847,0.06039
1204.49411,0.06112
1203.52974,0.06198
1202.56537,0.06296
1201.60101,0.06408
1200.63664,0.06548
1199.67227,0.06721
1198.70791,0.06921
1197.74354,0.07113
1196.77917,0.07243
1195.81480,0.07287
1194.85044,0.07272
1193.88607,0.07245
1192.92170,0.07234
1191.95734,0.07254
1190.99297,0.07312
1190.02860,0.07409
1189.06424,0.07539
1188.09987,0.07696
1187.13550,0.07886
1186.17114,0.08113
1185.20677,0.08372
1184.24240,0.08660
1183.27804,0.08968
1182.31367,0.09291
1181.34930,0.09623
1180.38494,0.09964
1179.42057,0.10303
1178.45620,0.10624
1177.49184,0.10915
1176.52747,0.11170
1175.56310,0.11380
1174.59874,0.11532
1173.63437,0.11617
1172.67000,0.11637
1171.70564,0.11612
1170.74127,0.11570
1169.77690,0.11533
1168.81254,0.11511
1167.84817,0.11503
1166.88380,0.11502
1165.91943,0.11504
1164.95507,0.11507
1163.99070,0.11504
1163.02633,0.11489
1162.06197,0.11462
1161.09760,0.11419
1160.13323,0.11357
1159.16887,0.11275
1158.20450,0.11176
1157.24013,0.11061
1156.27577,0.10932
1155.31140,0.10794
1154.34703,0.10649
1153.38267,0.10500
1152.41830,0.10348
1151.45393,0.10201
1150.48957,0.10061
1149.52520,0.09927
1148.56083,0.09799
1147.59647,0.09678
1146.63210,0.09568
1145.66773,0.09462
1144.70337,0.09349
1143.73900,0.09225
1142.77463,0.09078
1141.81027,0.08897
1140.84590,0.08677
1139.88153,0.08424
1138.91716,0.08146
1137.95280,0.07849
1136.98843,0.07536
1136.02406,0.07219
1135.05970,0.06912
1134.09533,0.06629
1133.13096,0.06382
1132.16660,0.06174
1131.20223,0.06005
1130.23786,0.05875
1129.27350,0.05795
1128.30913,0.05768
1127.34476,0.05784
1126.38040,0.05838
1125.41603,0.05922
1124.45166,0.06029
1123.48730,0.06150
1122.52293,0.06278
1121.55856,0.06404
1120.59420,0.06521
1119.62983,0.06619
1118.66546,0.06688
1117.70110,0.06723
1116.73673,0.06730
1115.77236,0.06710
1114.80800,0.06668
1113.84363,0.06615
1112.87926,0.06562
1111.91490,0.06513
1110.95053,0.06473
1109.98616,0.06454
1109.02179,0.06466
1108.05743,0.06507
1107.09306,0.06564
1106.12869,0.06627
1105.16433,0.06684
1104.19996,0.06726
1103.23559,0.06759
1102.27123,0.06790
1101.30686,0.06822
1100.34249,0.06854
1099.37813,0.06885
1098.41376,0.06914
1097.44939,0.06929
1096.48503,0.06908
1095.52066,0.06839
1094.55629,0.06729
1093.59193,0.06594
1092.62756,0.06451
1091.66319,0.06308
1090.69883,0.06162
1089.73446,0.06012
1088.77009,0.05860
1087.80573,0.05715
1086.84136,0.05586
1085.87699,0.05471
1084.91263,0.05362
1083.94826,0.05258
1082.98389,0.05159
1082.01953,0.05059
1081.05516,0.04959
1080.09079,0.04865
1079.12642,0.04782
1078.16206,0.04706
1077.19769,0.04634
1076.23332,0.04572
1075.26896,0.04519
1074.30459,0.04473
1073.34022,0.04433
1072.37586,0.04399
1071.41149,0.04371
1070.44712,0.04345
1069.48276,0.04320
1068.51839,0.04298
1067.55402,0.04283
1066.58966,0.04276
1065.62529,0.04276
1064.66092,0.04285
1063.69656,0.04300
1062.73219,0.04309
1061.76782,0.04307
1060.80346,0.04301
1059.83909,0.04289
1058.87472,0.04269
1057.91036,0.04245
1056.94599,0.04221
1055.98162,0.04198
1055.01726,0.04172
1054.05289,0.04139
1053.08852,0.04098
1052.12415,0.04059
1051.15979,0.04022
1050.19542,0.03980
1049.23105,0.03935
1048.26669,0.03894
1047.30232,0.03860
1046.33795,0.03835
1045.37359,0.03818
1044.40922,0.03807
1043.44485,0.03801
1042.48049,0.03798
1041.51612,0.03797
1040.55175,0.03802
1039.58739,0.03812
1038.62302,0.03821
1037.65865,0.03826
1036.69429,0.03831
1035.72992,0.03835
1034.76555,0.03834
1033.80119,0.03823
1032.83682,0.03806
1031.87245,0.03789
1030.90809,0.03778
1029.94372,0.03770
1028.97935,0.03761
1028.01499,0.03748
1027.05062,0.03733
1026.08625,0.03721
1025.12189,0.03711
1024.15752,0.03700
1023.19315,0.03688
1022.22878,0.03679
1021.26442,0.03672
1020.30005,0.03661
1019.33568,0.03647
1018.37132,0.03634
1017.40695,0.03623
1016.44258,0.03610
1015.47822,0.03594
1014.51385,0.03581
1013.54948,0.03573
1012.58512,0.03569
1011.62075,0.03561
1010.65638,0.03547
1009.69202,0.03530
1008.72765,0.03518
1007.76328,0.03514
1006.79892,0.03513
1005.83455,0.03513
1004.87018,0.03515
1003.90582,0.03516
1002.94145,0.03517
1001.97708,0.03519
1001.01272,0.03522
1000.04835,0.03519
999.08398,0.03511
998.11962,0.03502
997.15525,0.03496
996.19088,0.03492
995.22651,0.03489
994.26215,0.03489
993.29778,0.03489
992.33341,0.03489
991.36905,0.03490
990.40468,0.03491
989.44031,0.03490
988.47595,0.03490
987.51158,0.03489
986.54721,0.03492
985.58285,0.03496
984.61848,0.03502
983.65411,0.03509
982.68975,0.03511
981.72538,0.03510
980.76101,0.03512
979.79665,0.03516
978.83228,0.03519
977.86791,0.03525
976.90355,0.03535
975.93918,0.03545
974.97481,0.03559
974.01045,0.03582
973.04608,0.03610
972.08171,0.03633
971.11735,0.03650
970.15298,0.03657
969.18861,0.03654
968.22425,0.03649
967.25988,0.03647
966.29551,0.03648
965.33114,0.03648
964.36678,0.03650
963.40241,0.03658
962.43804,0.03670
961.47368,0.03675
960.50931,0.03672
959.54494,0.03668
958.58058,0.03665
957.61621,0.03660
956.65184,0.03651
955.68748,0.03642
954.72311,0.03632
953.75874,0.03624
952.79438,0.03621
951.83001,0.03620
950.86564,0.03621
949.90128,0.03626
948.93691,0.03639
947.97254,0.03660
947.00818,0.03684
946.04381,0.03701
945.07944,0.03706
944.11508,0.03703
943.15071,0.03697
942.18634,0.03692
941.22198,0.03688
940.25761,0.03683
939.29324,0.03675
938.32888,0.03670
937.36451,0.03672
936.40014,0.03678
935.43577,0.03680
934.47141,0.03682
933.50704,0.03689
932.54267,0.03705
931.57831,0.03722
930.61394,0.03736
929.64957,0.03748
928.68521,0.03761
927.72084,0.03781
926.75647,0.03807
925.79211,0.03835
924.82774,0.03866
923.86337,0.03902
922.89901,0.03937
921.93464,0.03968
920.97027,0.03992
920.00591,0.04009
919.04154,0.04027
918.07717,0.04046
917.11281,0.04058
916.14844,0.04068
915.18407,0.04085
914.21971,0.04105
913.25534,0.04123
912.29097,0.04140
911.32661,0.04159
910.36224,0.04181
909.39787,0.04203
908.43350,0.04222
907.46914,0.04236
906.50477,0.04251
905.54040,0.04270
904.57604,0.04293
903.61167,0.04318
902.64730,0.04340
901.68294,0.04361
900.71857,0.04384
899.75420,0.04407
898.78984,0.04431
897.82547,0.04458
896.86110,0.04491
895.89674,0.04530
894.93237,0.04564
893.96800,0.04588
893.00364,0.04614
892.03927,0.04645
891.07490,0.04679
890.11054,0.04710
889.14617,0.04735
888.18180,0.04758
887.21744,0.04785
886.25307,0.04812
885.28870,0.04836
884.32434,0.04865
883.35997,0.04899
882.39560,0.04932
881.43124,0.04965
880.46687,0.04997
879.50250,0.05026
878.53813,0.05058
877.57377,0.05096
876.60940,0.05133
875.64503,0.05165
874.68067,0.05195
873.71630,0.05227
872.75193,0.05263
871.78757,0.05302
870.82320,0.05344
869.85883,0.05381
868.89447,0.05414
867.93010,0.05447
866.96573,0.05475
866.00137,0.05503
865.03700,0.05533
864.07263,0.05565
863.10827,0.05602
862.14390,0.05638
861.17953,0.05666
860.21517,0.05688
859.25080,0.05717
858.28643,0.05757
857.32207,0.05799
856.35770,0.05838
855.39333,0.05879
854.42897,0.05921
853.46460,0.05959
852.50023,0.05994
851.53587,0.06030
850.57150,0.06071
849.60713,0.06115
848.64276,0.06157
847.67840,0.06195
846.71403,0.06227
845.74966,0.06259
844.78530,0.06294
843.82093,0.06333
842.85656,0.06370
841.89220,0.06402
840.92783,0.06434
839.96346,0.06472
838.99910,0.06514
838.03473,0.06554
837.07036,0.06593
836.10600,0.06631
835.14163,0.06662
834.17726,0.06684
833.21290,0.06707
832.24853,0.06732
831.28416,0.06757
830.31980,0.06782
829.35543,0.06805
828.39106,0.06824
827.42670,0.06849
826.46233,0.06880
825.49796,0.06914
824.53360,0.06954
823.56923,0.06993
822.60486,0.07028
821.64049,0.07058
820.67613,0.07087
819.71176,0.07117
818.74739,0.07149
817.78303,0.07183
816.81866,0.07219
815.85429,0.07251
814.88993,0.07286
813.92556,0.07326
812.96119,0.07365
811.99683,0.07400
811.03246,0.07430
810.06809,0.07458
809.10373,0.07490
808.13936,0.07530
807.17499,0.07572
806.21063,0.07606
805.24626,0.07630
804.28189,0.07660
803.31753,0.07703
802.35316,0.07744
801.38879,0.07776
800.42443,0.07806
799.46006,0.07840
798.49569,0.07875
797.53133,0.07910
796.56696,0.07949
795.60259,0.07988
794.63823,0.08022
793.67386,0.08057
792.70949,0.08098
791.74512,0.08138
790.78076,0.08174
789.81639,0.08212
788.85202,0.08259
787.88766,0.08310
786.92329,0.08357
785.95892,0.08401
784.99456,0.08450
784.03019,0.08500
783.06582,0.08549
782.10146,0.08599
781.13709,0.08646
780.17272,0.08686
779.20836,0.08724
778.24399,0.08760
777.27962,0.08796
776.31526,0.08831
775.35089,0.08869
774.38652,0.08909
773.42216,0.08952
772.45779,0.08994
771.49342,0.09032
770.52906,0.09071
769.56469,0.09116
768.60032,0.09165
767.63596,0.09211
766.67159,0.09256
765.70722,0.09305
764.74286,0.09352
763.77849,0.09390
762.81412,0.09424
761.84975,0.09463
760.88539,0.09509
759.92102,0.09552
758.95665,0.09592
757.99229,0.09634
757.02792,0.09675
756.06355,0.09710
755.09919,0.09744
754.13482,0.09785
753.17045,0.09832
752.20609,0.09876
751.24172,0.09920
750.27735,0.09972
749.31299,0.10026
748.34862,0.10077
747.38425,0.10129
746.41989,0.10186
745.45552,0.10246
744.49115,0.10311
743.52679,0.10385
742.56242,0.10467
741.59805,0.10551
740.63369,0.10628
739.66932,0.10695
738.70495,0.10760
737.74059,0.10831
736.77622,0.10912
735.81185,0.10999
734.84748,0.11090
733.88312,0.11186
732.91875,0.11290
731.95438,0.11401
730.99002,0.11524
730.02565,0.11655
729.06128,0.11792
728.09692,0.11929
727.13255,0.12064
726.16818,0.12198
725.20382,0.12329
724.23945,0.12463
723.27508,0.12603
722.31072,0.12732
721.34635,0.12816
720.38198,0.12857
719.41762,0.12878
718.45325,0.12847
717.48888,0.12770
716.52452,0.12681
715.56015,0.12596
714.59578,0.12530
713.63142,0.12488
712.66705,0.12464
711.70268,0.12442
710.73832,0.12414
709.77395,0.12387
708.80958,0.12367
707.84522,0.12353
706.88085,0.12342
705.91648,0.12337
704.95211,0.12340
703.98775,0.12346
703.02338,0.12350
702.05901,0.12354
701.09465,0.12363
700.13028,0.12368
699.16591,0.12373
698.20155,0.12388
697.23718,0.12415
696.27281,0.12443
695.30845,0.12462
694.34408,0.12475
693.37971,0.12488
692.41535,0.12498
691.45098,0.12503
690.48661,0.12507
689.52225,0.12516
688.55788,0.12530
687.59351,0.12545
686.62915,0.12558
685.66478,0.12566
684.70041,0.12572
683.73605,0.12575
682.77168,0.12578
681.80731,0.12580
680.84295,0.12579
679.87858,0.12577
678.91421,0.12580
677.94984,0.12585
676.98548,0.12584
676.02111,0.12576
675.05674,0.12565
674.09238,0.12554
673.12801,0.12548
672.16364,0.12566
671.19928,0.12634
670.23491,0.12692
669.27054,0.12563
668.30618,0.12293
667.34181,0.12380
666.37744,0.12625
665.41308,0.12649
664.44871,0.12567
663.48434,0.12519
662.51998,0.12507
661.55561,0.12506
660.59124,0.12503
659.62688,0.12499
658.66251,0.12492
657.69814,0.12485
656.73378,0.12473
655.76941,0.12452
654.80504,0.12426
653.84068,0.12399
652.87631,0.12378
651.91194,0.12370
650.94758,0.12373
649.98321,0.12381
649.01884,0.12387
648.05447,0.12389
647.09011,0.12384
646.12574,0.12375
645.16137,0.12368
644.19701,0.12357
643.23264,0.12331
642.26827,0.12285
641.30391,0.12234
640.33954,0.12192
639.37517,0.12155
638.41081,0.12116
637.44644,0.12083
636.48207,0.12074
635.51771,0.12098
634.55334,0.12133
633.58897,0.12156
632.62461,0.12163
631.66024,0.12170
630.69587,0.12187
629.73151,0.12196
628.76714,0.12173
627.80277,0.12126
626.83841,0.12093
625.87404,0.12085
624.90967,0.12093
623.94531,0.12079
622.98094,0.12037
622.01657,0.12017
621.05221,0.12005
620.08784,0.11978
619.12347,0.11980
618.15910,0.12002
617.19474,0.12007
616.23037,0.11992
615.26600,0.11965
614.30164,0.11972
613.33727,0.12003
612.37290,0.11977
611.40854,0.11923
610.44417,0.11937
609.47980,0.11977
608.51544,0.11988
607.55107,0.12029
606.58670,0.12127
605.62234,0.12225
604.65797,0.12269
603.69360,0.12271
602.72924,0.12282
601.76487,0.12313
600.80050,0.12341
599.83614,0.12350
