wavelength,value
1546.84431,0.01161
1545.87995,0.01151
1544.91558,0.01141
1543.95121,0.01135
1542.98684,0.01130
1542.02248,0.01126
1541.05811,0.01122
1540.09374,0.01119
1539.12938,0.01116
1538.16501,0.01114
1537.20064,0.01112
1536.23628,0.01108
1535.27191,0.01103
1534.30754,0.01097
1533.34318,0.01092
1532.37881,0.01089
1531.41444,0.01085
1530.45008,0.01079
1529.48571,0.01071
1528.52134,0.01062
1527.55698,0.01053
1526.59261,0.01046
1525.62824,0.01041
1524.66388,0.01038
1523.69951,0.01035
1522.73514,0.01031
1521.77078,0.01026
1520.80641,0.01024
1519.84204,0.01027
1518.87768,0.01032
1517.91331,0.01035
1516.94894,0.01035
1515.98458,0.01034
1515.02021,0.01032
1514.05584,0.01029
1513.09147,0.01026
1512.12711,0.01027
1511.16274,0.01029
1510.19837,0.01030
1509.23401,0.01028
1508.26964,0.01021
1507.30527,0.01014
1506.34091,0.01013
1505.37654,0.01020
1504.41217,0.01031
1503.44781,0.01040
1502.48344,0.01047
1501.51907,0.01053
1500.55471,0.01059
1499.59034,0.01066
1498.62597,0.01074
1497.66161,0.01082
1496.69724,0.01091
1495.73287,0.01103
1494.76851,0.01118
1493.80414,0.01133
1492.83977,0.01147
1491.87541,0.01160
1490.91104,0.01177
1489.94667,0.01200
1488.98231,0.01229
1488.01794,0.01262
1487.05357,0.01298
1486.08921,0.01339
1485.12484,0.01386
1484.16047,0.01439
1483.19610,0.01501
1482.23174,0.01574
1481.26737,0.01663
1480.30300,0.01768
1479.33864,0.01893
1478.37427,0.02051
1477.40990,0.02272
1476.44554,0.02599
1475.48117,0.03076
1474.51680,0.03751
1473.55244,0.04654
1472.58807,0.05698
1471.62370,0.06673
1470.65934,0.07446
1469.69497,0.08051
1468.73060,0.08565
1467.76624,0.08984
1466.80187,0.09247
1465.83750,0.09324
1464.87314,0.09252
1463.90877,0.09122
1462.94440,0.09010
1461.98004,0.08937
1461.01567,0.08896
1460.05130,0.08878
1459.08694,0.08877
1458.12257,0.08869
1457.15820,0.08816
1456.19383,0.08679
1455.22947,0.08449
1454.26510,0.08138
1453.30073,0.07774
1452.33637,0.07396
1451.37200,0.07049
1450.40763,0.06762
1449.44327,0.06539
1448.47890,0.06362
1447.51453,0.06220
1446.55017,0.06110
1445.58580,0.06025
1444.62143,0.05955
1443.65707,0.05887
1442.69270,0.05816
1441.72833,0.05735
1440.76397,0.05642
1439.79960,0.05536
1438.83523,0.05417
1437.87087,0.05278
1436.90650,0.05113
1435.94213,0.04940
1434.97777,0.04781
1434.01340,0.04634
1433.04903,0.04488
1432.08467,0.04339
1431.12030,0.04187
1430.15593,0.04035
1429.19157,0.03893
1428.22720,0.03774
1427.26283,0.03684
1426.29846,0.03624
1425.33410,0.03597
1424.36973,0.03605
1423.40536,0.03648
1422.44100,0.03724
1421.47663,0.03830
1420.51226,0.03967
1419.54790,0.04127
1418.58353,0.04274
1417.61916,0.04353
1416.65480,0.04340
1415.69043,0.04245
1414.72606,0.04095
1413.76170,0.03919
1412.79733,0.03734
1411.83296,0.03547
1410.86860,0.03370
1409.90423,0.03218
1408.93986,0.03104
1407.97550,0.03037
1407.01113,0.03019
1406.04676,0.03046
1405.08240,0.03109
1404.11803,0.03195
1403.15366,0.03290
1402.18930,0.03387
1401.22493,0.03484
1400.26056,0.03585
1399.29619,0.03691
1398.33183,0.03794
1397.36746,0.03884
1396.40309,0.03964
1395.43873,0.04048
1394.47436,0.04140
1393.50999,0.04231
1392.54563,0.04301
1391.58126,0.04338
1390.61689,0.04337
1389.65253,0.04308
1388.68816,0.04266
1387.72379,0.04235
1386.75943,0.04241
1385.79506,0.04294
1384.83069,0.04391
1383.86633,0.04530
1382.90196,0.04709
1381.93759,0.04926
1380.97323,0.05171
1380.00886,0.05420
1379.04449,0.05624
1378.08013,0.05726
1377.11576,0.05705
1376.15139,0.05586
1375.18703,0.05420
1374.22266,0.05257
1373.25829,0.05133
1372.29393,0.05058
1371.32956,0.05014
1370.36519,0.04981
1369.40082,0.04948
1368.43646,0.04913
1367.47209,0.04881
1366.50772,0.04854
1365.54336,0.04832
1364.57899,0.04812
1363.61462,0.04787
1362.65026,0.04753
1361.68589,0.04713
1360.72152,0.04669
1359.75716,0.04626
1358.79279,0.04589
1357.82842,0.04556
1356.86406,0.04526
1355.89969,0.04502
1354.93532,0.04485
1353.97096,0.04477
1353.00659,0.04479
1352.04222,0.04487
1351.07786,0.04492
1350.11349,0.04490
1349.14912,0.04478
1348.18476,0.04453
1347.22039,0.04415
1346.25602,0.04365
1345.29166,0.04312
1344.32729,0.04264
1343.36292,0.04226
1342.39856,0.04197
1341.43419,0.04175
1340.46982,0.04160
1339.50545,0.04149
1338.54109,0.04130
1337.57672,0.04096
1336.61235,0.04045
1335.64799,0.03988
1334.68362,0.03945
1333.71925,0.03924
1332.75489,0.03922
1331.79052,0.03930
1330.82615,0.03933
1329.86179,0.03922
1328.89742,0.03903
1327.93305,0.03891
1326.96869,0.03896
1326.00432,0.03924
1325.03995,0.03973
1324.07559,0.04038
1323.11122,0.04112
1322.14685,0.04183
1321.18249,0.04238
1320.21812,0.04263
1319.25375,0.04257
1318.28939,0.04237
1317.32502,0.04221
1316.36065,0.04222
1315.39629,0.04236
1314.43192,0.04257
1313.46755,0.04268
1312.50318,0.04262
1311.53882,0.04244
1310.57445,0.04229
1309.61008,0.04228
1308.64572,0.04247
1307.68135,0.04285
1306.71698,0.04337
1305.75262,0.04394
1304.78825,0.04449
1303.82388,0.04498
1302.85952,0.04543
1301.89515,0.04591
1300.93078,0.04638
1299.96642,0.04666
1299.00205,0.04661
1298.03768,0.04625
1297.07332,0.04579
1296.10895,0.04541
1295.14458,0.04521
1294.18022,0.04522
1293.21585,0.04539
1292.25148,0.04572
1291.28712,0.04621
1290.32275,0.04694
1289.35838,0.04803
1288.39402,0.04948
1287.42965,0.05104
1286.46528,0.05235
1285.50092,0.05329
1284.53655,0.05413
1283.57218,0.05524
1282.60781,0.05681
1281.64345,0.05872
1280.67908,0.06049
1279.71471,0.06142
1278.75035,0.06115
1277.78598,0.06009
1276.82161,0.05891
1275.85725,0.05808
1274.89288,0.05770
1273.92851,0.05770
1272.96415,0.05804
1271.99978,0.05876
1271.03541,0.06000
1270.07105,0.06185
1269.10668,0.06430
1268.14231,0.06693
1267.17795,0.06898
1266.21358,0.06987
1265.24921,0.06971
1264.28485,0.06910
1263.32048,0.06852
1262.35611,0.06805
1261.39175,0.06746
1260.42738,0.06671
1259.46301,0.06595
1258.49865,0.06537
1257.53428,0.06502
1256.56991,0.06491
1255.60555,0.06499
1254.64118,0.06526
1253.67681,0.06575
1252.71244,0.06659
1251.74808,0.06792
1250.78371,0.06983
1249.81934,0.07218
1248.85498,0.07461
1247.89061,0.07661
1246.92624,0.07794
1245.96188,0.07876
1244.99751,0.07936
1244.03314,0.07987
1243.06878,0.08016
1242.10441,0.08013
1241.14004,0.07981
1240.17568,0.07935
1239.21131,0.07886
1238.24694,0.07836
1237.28258,0.07783
1236.31821,0.07727
1235.35384,0.07672
1234.38948,0.07617
1233.42511,0.07564
1232.46074,0.07522
1231.49638,0.07493
1230.53201,0.07477
1229.56764,0.07476
1228.60328,0.07488
1227.63891,0.07495
1226.67454,0.07474
1225.71017,0.07426
1224.74581,0.07379
1223.78144,0.07371
1222.81707,0.07416
1221.85271,0.07495
1220.88834,0.07552
1219.92397,0.07532
1218.95961,0.07421
1217.99524,0.07263
1217.03087,0.07113
1216.06651,0.07006
1215.10214,0.06938
1214.13777,0.06893
1213.17341,0.06862
1212.20904,0.06844
1211.24467,0.06838
1210.28031,0.06846
1209.31594,0.06871
1208.35157,0.06914
1207.38721,0.06979
1206.42284,0.07070
1205.45847,0.07187
1204.49411,0.07313
1203.52974,0.07433
1202.56537,0.07551
1201.60101,0.07691
1200.63664,0.07880
1199.67227,0.08131
1198.70791,0.08427
1197.74354,0.08699
1196.77917,0.08857
1195.81480,0.08883
1194.85044,0.08836
1193.88607,0.08782
1192.92170,0.08756
1191.95734,0.08782
1190.99297,0.08871
1190.02860,0.09019
1189.06424,0.09230
1188.09987,0.09510
1187.13550,0.09867
1186.17114,0.10314
1185.20677,0.10869
1184.24240,0.11542
1183.27804,0.12300
1182.31367,0.13062
1181.34930,0.13715
1180.38494,0.14175
1179.42057,0.14428
1178.45620,0.14515
1177.49184,0.14507
1176.52747,0.14470
1175.56310,0.14444
1174.59874,0.14441
1173.63437,0.14463
1172.67000,0.14515
1171.70564,0.14597
1170.74127,0.14699
1169.77690,0.14811
1168.81254,0.14927
1167.84817,0.15047
1166.88380,0.15164
1165.91943,0.15271
1164.95507,0.15366
1163.99070,0.15449
1163.02633,0.15515
1162.06197,0.15562
1161.09760,0.15589
1160.13323,0.15591
1159.16887,0.15558
1158.20450,0.15483
1157.24013,0.15361
1156.27577,0.15199
1155.31140,0.15005
1154.34703,0.14787
1153.38267,0.14557
1152.41830,0.14326
1151.45393,0.14099
1150.48957,0.13879
1149.52520,0.13669
1148.56083,0.13476
1147.59647,0.13304
1146.63210,0.13149
1145.66773,0.12997
1144.70337,0.12841
1143.73900,0.12676
1142.77463,0.12492
1141.81027,0.12277
1140.84590,0.12022
1139.88153,0.11719
1138.91716,0.11371
1137.95280,0.10985
1136.98843,0.10564
1136.02406,0.10119
1135.05970,0.09671
1134.09533,0.09236
1133.13096,0.08823
1132.16660,0.08446
1131.20223,0.08125
1130.23786,0.07873
1129.27350,0.07697
1128.30913,0.07594
1127.34476,0.07560
1126.38040,0.07589
1125.41603,0.07678
1124.45166,0.07811
1123.48730,0.07969
1122.52293,0.08134
1121.55856,0.08298
1120.59420,0.08457
1119.62983,0.08604
1118.66546,0.08726
1117.70110,0.08811
1116.73673,0.08850
1115.77236,0.08840
1114.80800,0.08788
1113.84363,0.08712
1112.87926,0.08628
1111.91490,0.08537
1110.95053,0.08434
1109.98616,0.08325
1109.02179,0.08228
1108.05743,0.08165
1107.09306,0.08154
1106.12869,0.08191
1105.16433,0.08263
1104.19996,0.08362
1103.23559,0.08482
1102.27123,0.08610
1101.30686,0.08727
1100.34249,0.08815
1099.37813,0.08856
1098.41376,0.08848
1097.44939,0.08806
1096.48503,0.08742
1095.52066,0.08659
1094.55629,0.08556
1093.59193,0.08437
1092.62756,0.08304
1091.66319,0.08153
1090.69883,0.07991
1089.73446,0.07834
1088.77009,0.07688
1087.80573,0.07543
1086.84136,0.07392
1085.87699,0.07229
1084.91263,0.07054
1083.94826,0.06876
1082.98389,0.06700
1082.01953,0.06519
1081.05516,0.06334
1080.09079,0.06158
1079.12642,0.05994
1078.16206,0.05841
1077.19769,0.05698
1076.23332,0.05571
1075.26896,0.05464
1074.30459,0.05369
1073.34022,0.05284
1072.37586,0.05212
1071.41149,0.05153
1070.44712,0.05106
1069.48276,0.05069
1068.51839,0.05037
1067.55402,0.05011
1066.58966,0.04991
1065.62529,0.04982
1064.66092,0.04985
1063.69656,0.04996
1062.73219,0.05003
1061.76782,0.04990
1060.80346,0.04956
1059.83909,0.04914
1058.87472,0.04866
1057.91036,0.04813
1056.94599,0.04762
1055.98162,0.04714
1055.01726,0.04664
1054.05289,0.04619
1053.08852,0.04577
1052.12415,0.04534
1051.15979,0.04489
1050.19542,0.04448
1049.23105,0.04410
1048.26669,0.04371
1047.30232,0.04326
1046.33795,0.04272
1045.37359,0.04216
1044.40922,0.04168
1043.44485,0.04137
1042.48049,0.04118
1041.51612,0.04108
1040.55175,0.04110
1039.58739,0.04121
1038.62302,0.04135
1037.65865,0.04144
1036.69429,0.04145
1035.72992,0.04141
1034.76555,0.04136
1033.80119,0.04132
1032.83682,0.04129
1031.87245,0.04128
1030.90809,0.04125
1029.94372,0.04110
1028.97935,0.04084
1028.01499,0.04049
1027.05062,0.04010
1026.08625,0.03973
1025.12189,0.03941
1024.15752,0.03910
1023.19315,0.03879
1022.22878,0.03847
1021.26442,0.03817
1020.30005,0.03785
1019.33568,0.03750
1018.37132,0.03711
1017.40695,0.03667
1016.44258,0.03620
1015.47822,0.03576
1014.51385,0.03539
1013.54948,0.03501
1012.58512,0.03459
1011.62075,0.03416
1010.65638,0.03376
1009.69202,0.03342
1008.72765,0.03316
1007.76328,0.03298
1006.79892,0.03282
1005.83455,0.03260
1004.87018,0.03234
1003.90582,0.03210
1002.94145,0.03190
1001.97708,0.03181
1001.01272,0.03181
1000.04835,0.03179
999.08398,0.03174
998.11962,0.03164
997.15525,0.03148
996.19088,0.03132
995.22651,0.03118
994.26215,0.03105
993.29778,0.03088
992.33341,0.03069
991.36905,0.03046
990.40468,0.03022
989.44031,0.03003
988.47595,0.02995
987.51158,0.02994
986.54721,0.02998
985.58285,0.03004
984.61848,0.03007
983.65411,0.02996
982.68975,0.02973
981.72538,0.02945
980.76101,0.02919
979.79665,0.02899
978.83228,0.02882
977.86791,0.02864
976.90355,0.02849
975.93918,0.02842
974.97481,0.02844
974.01045,0.02851
973.04608,0.02859
972.08171,0.02866
971.11735,0.02875
970.15298,0.02880
969.18861,0.02883
968.22425,0.02887
967.25988,0.02898
966.29551,0.02911
965.33114,0.02915
964.36678,0.02915
963.40241,0.02913
962.43804,0.02909
961.47368,0.02899
960.50931,0.02883
959.54494,0.02859
958.58058,0.02825
957.61621,0.02793
956.65184,0.02771
955.68748,0.02752
954.72311,0.02734
953.75874,0.02715
952.79438,0.02691
951.83001,0.02661
950.86564,0.02626
949.90128,0.02595
948.93691,0.02572
947.97254,0.02554
947.00818,0.02534
946.04381,0.02511
945.07944,0.02485
944.11508,0.02457
943.15071,0.02431
942.18634,0.02404
941.22198,0.02377
940.25761,0.02353
939.29324,0.02331
938.32888,0.02306
937.36451,0.02282
936.40014,0.02261
935.43577,0.02244
934.47141,0.02233
933.50704,0.02229
932.54267,0.02230
931.57831,0.02230
930.61394,0.02228
929.64957,0.02225
928.68521,0.02221
927.72084,0.02220
926.75647,0.02229
925.79211,0.02249
924.82774,0.02272
923.86337,0.02296
922.89901,0.02326
921.93464,0.02365
920.97027,0.02408
920.00591,0.02446
919.04154,0.02482
918.07717,0.02517
917.11281,0.02548
916.14844,0.02567
915.18407,0.02573
914.21971,0.02573
913.25534,0.02570
912.29097,0.02563
911.32661,0.02555
910.36224,0.02545
909.39787,0.02534
908.43350,0.02517
907.46914,0.02499
906.50477,0.02485
905.54040,0.02476
904.57604,0.02468
903.61167,0.02462
902.64730,0.02457
901.68294,0.02459
900.71857,0.02469
899.75420,0.02484
898.78984,0.02510
897.82547,0.02551
896.86110,0.02598
895.89674,0.02635
894.93237,0.02656
893.96800,0.02659
893.00364,0.02648
892.03927,0.02627
891.07490,0.02604
890.11054,0.02584
889.14617,0.02571
888.18180,0.02556
887.21744,0.02533
886.25307,0.02508
885.28870,0.02491
884.32434,0.02486
883.35997,0.02492
882.39560,0.02503
881.43124,0.02511
880.46687,0.02515
879.50250,0.02521
878.53813,0.02534
877.57377,0.02548
876.60940,0.02556
875.64503,0.02559
874.68067,0.02557
873.71630,0.02554
872.75193,0.02557
871.78757,0.02567
870.82320,0.02582
869.85883,0.02596
868.89447,0.02600
867.93010,0.02594
866.96573,0.02586
866.00137,0.02580
865.03700,0.02574
864.07263,0.02563
863.10827,0.02554
862.14390,0.02550
861.17953,0.02545
860.21517,0.02543
859.25080,0.02549
858.28643,0.02560
857.32207,0.02569
856.35770,0.02578
855.39333,0.02590
854.42897,0.02601
853.46460,0.02610
852.50023,0.02623
851.53587,0.02643
850.57150,0.02670
849.60713,0.02696
848.64276,0.02713
847.67840,0.02720
846.71403,0.02720
845.74966,0.02713
844.78530,0.02703
843.82093,0.02692
842.85656,0.02680
841.89220,0.02668
840.92783,0.02654
839.96346,0.02635
838.99910,0.02619
838.03473,0.02615
837.07036,0.02611
836.10600,0.02603
835.14163,0.02596
834.17726,0.02594
833.21290,0.02593
832.24853,0.02589
831.28416,0.02584
830.31980,0.02574
829.35543,0.02562
828.39106,0.02551
827.42670,0.02548
826.46233,0.02546
825.49796,0.02542
824.53360,0.02534
823.56923,0.02527
822.60486,0.02521
821.64049,0.02514
820.67613,0.02507
819.71176,0.02498
818.74739,0.02491
817.78303,0.02488
816.81866,0.02486
815.85429,0.02484
814.88993,0.02483
813.92556,0.02486
812.96119,0.02492
811.99683,0.02500
811.03246,0.02504
810.06809,0.02501
809.10373,0.02499
808.13936,0.02506
807.17499,0.02510
806.21063,0.02508
805.24626,0.02506
804.28189,0.02512
803.31753,0.02520
802.35316,0.02525
801.38879,0.02531
800.42443,0.02539
799.46006,0.02548
798.49569,0.02556
797.53133,0.02569
796.56696,0.02588
795.60259,0.02607
794.63823,0.02623
793.67386,0.02639
792.70949,0.02657
791.74512,0.02678
790.78076,0.02699
789.81639,0.02719
788.85202,0.02740
787.88766,0.02761
786.92329,0.02783
785.95892,0.02810
784.99456,0.02839
784.03019,0.02868
783.06582,0.02904
782.10146,0.02951
781.13709,0.02997
780.17272,0.03032
779.20836,0.03050
778.24399,0.03055
777.27962,0.03064
776.31526,0.03085
775.35089,0.03111
774.38652,0.03132
773.42216,0.03148
772.45779,0.03170
771.49342,0.03201
770.52906,0.03228
769.56469,0.03250
768.60032,0.03270
767.63596,0.03288
766.67159,0.03310
765.70722,0.03338
764.74286,0.03363
763.77849,0.03385
762.81412,0.03410
761.84975,0.03437
760.88539,0.03466
759.92102,0.03496
758.95665,0.03526
757.99229,0.03552
757.02792,0.03573
756.06355,0.03587
755.09919,0.03602
754.13482,0.03631
753.17045,0.03671
752.20609,0.03711
751.24172,0.03751
750.27735,0.03798
749.31299,0.03860
748.34862,0.03934
747.38425,0.04012
746.41989,0.04090
745.45552,0.04167
744.49115,0.04250
743.52679,0.04345
742.56242,0.04451
741.59805,0.04563
740.63369,0.04673
739.66932,0.04781
738.70495,0.04891
737.74059,0.05008
736.77622,0.05132
735.81185,0.05267
734.84748,0.05410
733.88312,0.05556
732.91875,0.05698
731.95438,0.05835
730.99002,0.05972
730.02565,0.06115
729.06128,0.06269
728.09692,0.06436
727.13255,0.06611
726.16818,0.06791
725.20382,0.06977
724.23945,0.07152
723.27508,0.07305
722.31072,0.07425
721.34635,0.07500
720.38198,0.07558
719.41762,0.07659
718.45325,0.07765
717.48888,0.07793
716.52452,0.07672
715.56015,0.07412
714.59578,0.07110
713.63142,0.06853
712.66705,0.06662
711.70268,0.06522
710.73832,0.06412
709.77395,0.06317
708.80958,0.06231
707.84522,0.06153
706.88085,0.06080
705.91648,0.06015
704.95211,0.05958
703.98775,0.05909
703.02338,0.05859
702.05901,0.05809
701.09465,0.05761
700.13028,0.05720
699.16591,0.05686
698.20155,0.05652
697.23718,0.05612
696.27281,0.05576
695.30845,0.05552
694.34408,0.05535
693.37971,0.05511
692.41535,0.05486
691.45098,0.05468
690.48661,0.05453
689.52225,0.05436
688.55788,0.05412
687.59351,0.05382
686.62915,0.05347
685.66478,0.05309
684.70041,0.05277
683.73605,0.05247
682.77168,0.05216
681.80731,0.05178
680.84295,0.05125
679.87858,0.05066
678.91421,0.05011
677.94984,0.04969
676.98548,0.04931
676.02111,0.04885
675.05674,0.04831
674.09238,0.04774
673.12801,0.04728
672.16364,0.04712
671.19928,0.04746
670.23491,0.04772
669.27054,0.04603
668.30618,0.04276
667.34181,0.04316
666.37744,0.04520
665.41308,0.04515
664.44871,0.04408
663.48434,0.04330
662.51998,0.04282
661.55561,0.04245
660.59124,0.04212
659.62688,0.04188
658.66251,0.04173
657.69814,0.04159
656.73378,0.04143
655.76941,0.04128
654.80504,0.04113
653.84068,0.04090
652.87631,0.04061
651.91194,0.04040
650.94758,0.04028
649.98321,0.04015
649.01884,0.03997
648.05447,0.03984
647.09011,0.03965
646.12574,0.03938
645.16137,0.03901
644.19701,0.03862
643.23264,0.03836
642.26827,0.03828
641.30391,0.03821
640.33954,0.03795
639.37517,0.03755
638.41081,0.03725
637.44644,0.03724
636.48207,0.03747
635.51771,0.03769
634.55334,0.03769
633.58897,0.03746
632.62461,0.03715
631.66024,0.03693
630.69587,0.03693
629.73151,0.03722
628.76714,0.03770
627.80277,0.03789
626.83841,0.03778
625.87404,0.03750
624.90967,0.03718
623.94531,0.03699
622.98094,0.03684
622.01657,0.03659
621.05221,0.03610
620.08784,0.03549
619.12347,0.03543
618.15910,0.03604
617.19474,0.03667
616.23037,0.03686
615.26600,0.03679
614.30164,0.03684
613.33727,0.03712
612.37290,0.03744
611.40854,0.03765
610.44417,0.03782
609.47980,0.03809
608.51544,0.03823
607.55107,0.03827
606.58670,0.03852
605.62234,0.03871
604.65797,0.03847
603.69360,0.03818
602.72924,0.03817
601.76487,0.03826
600.80050,0.03817
599.83614,0.03820
